Protein	Tax_id,,Tax_name,,Species,,Genus,,Family,,Order,,Class,,Phylum,,Kingdom,,Superkingdom
P0AFC9	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFD6	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFD8	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFD9	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFE3	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFF9	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFG0	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFG5	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFG6	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFG8	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFG9	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFH6	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFH8	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFI8	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFJ1	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFJ5	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFJ6	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFM2	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFM6	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFP6	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFP8	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFU9	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AFW2	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG07	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG10	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG23	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG26	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG30	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG40	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG46	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG48	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG49	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG51	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG55	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG57	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG58	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG61	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG63	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG65	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG66	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG67	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG70	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG73	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG83	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG86	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG92	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AG95	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AGA2	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AGA4	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AGA5	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AGA6	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AGB0	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AGD3	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AGD6	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AGE9	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AGG4	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AGG8	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AGJ0	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AGJ1	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0AGJ9	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0C018	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0C020	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0C021	623,,Shigella flexneri,,,,Shigella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0C037	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0C039	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0C046	426430,,Staphylococcus aureus subsp. aureus str. Newman,,Staphylococcus aureus,,Staphylococcus,,Staphylococcaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P0C055	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0C061	47500,,Aneurinibacillus migulanus,,,,Aneurinibacillus,,Paenibacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P0C0F6	190485,,Xanthomonas campestris pv. campestris str. ATCC 33913,,Xanthomonas campestris,,Xanthomonas,,Xanthomonadaceae,,Xanthomonadales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0C0L2	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0C0L7	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0C0L8	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0C0R8	83334,,Escherichia coli O157:H7,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0C0V0	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0C281	93062,,Staphylococcus aureus subsp. aureus COL,,Staphylococcus aureus,,Staphylococcus,,Staphylococcaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P0C5S3	266834,,Sinorhizobium meliloti 1021,,Sinorhizobium meliloti,,Sinorhizobium,,Rhizobiaceae,,Rhizobiales,,Alphaproteobacteria,,Proteobacteria,,,,Bacteria
P0C5S4	669,,Vibrio harveyi,,,,Vibrio,,Vibrionaceae,,Vibrionales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0C8J6	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0C8J8	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0CE47	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0CE48	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P0CG95	83332,,Mycobacterium tuberculosis H37Rv,,Mycobacterium tuberculosis,,Mycobacterium,,Mycobacteriaceae,,Corynebacteriales,,Actinobacteria,,Actinobacteria,,,,Bacteria
P0CG96	83332,,Mycobacterium tuberculosis H37Rv,,Mycobacterium tuberculosis,,Mycobacterium,,Mycobacteriaceae,,Corynebacteriales,,Actinobacteria,,Actinobacteria,,,,Bacteria
P0CH91	83332,,Mycobacterium tuberculosis H37Rv,,Mycobacterium tuberculosis,,Mycobacterium,,Mycobacteriaceae,,Corynebacteriales,,Actinobacteria,,Actinobacteria,,,,Bacteria
P0CI73	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P0CI74	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P0CI75	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P0CI78	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P0CI80	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P0CV86	83332,,Mycobacterium tuberculosis H37Rv,,Mycobacterium tuberculosis,,Mycobacterium,,Mycobacteriaceae,,Corynebacteriales,,Actinobacteria,,Actinobacteria,,,,Bacteria
P0DJF8	1111708,,Synechocystis sp. PCC 6803 substr. Kazusa,,Synechocystis sp. PCC 6803,,Synechocystis,,Merismopediaceae,,Synechococcales,,,,Cyanobacteria,,,,Bacteria
P0DJM1	169963,,Listeria monocytogenes EGD-e,,Listeria monocytogenes,,Listeria,,Listeriaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P0DJM2	169963,,Listeria monocytogenes EGD-e,,Listeria monocytogenes,,Listeria,,Listeriaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P0DJM3	169963,,Listeria monocytogenes EGD-e,,Listeria monocytogenes,,Listeria,,Listeriaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P0DJO8	169963,,Listeria monocytogenes EGD-e,,Listeria monocytogenes,,Listeria,,Listeriaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P0DJP1	169963,,Listeria monocytogenes EGD-e,,Listeria monocytogenes,,Listeria,,Listeriaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P0DJP2	169963,,Listeria monocytogenes EGD-e,,Listeria monocytogenes,,Listeria,,Listeriaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P0DM80	99287,,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,,Salmonella enterica,,Salmonella,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P10121	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P10408	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P10727	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P10908	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P10958	266834,,Sinorhizobium meliloti 1021,,Sinorhizobium meliloti,,Sinorhizobium,,Rhizobiaceae,,Rhizobiales,,Alphaproteobacteria,,Proteobacteria,,,,Bacteria
P11044	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P11065	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P11162	1280,,Staphylococcus aureus,,,,Staphylococcus,,Staphylococcaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P11311	272634,,Mycoplasma pneumoniae M129,,Mycoplasma pneumoniae,,Mycoplasma,,Mycoplasmataceae,,Mycoplasmatales,,Mollicutes,,Tenericutes,,,,Bacteria
P11386	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
P11447	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P11454	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P11502	1582,,Lactobacillus casei,,,,Lactobacillus,,Lactobacillaceae,,Lactobacillales,,Bacilli,,Firmicutes,,,,Bacteria
P11513	330779,,Sulfolobus acidocaldarius DSM 639,,Sulfolobus acidocaldarius,,Sulfolobus,,Sulfolobaceae,,Sulfolobales,,Thermoprotei,,Crenarchaeota,,,,Archaea
P11830	405948,,Saccharopolyspora erythraea NRRL 2338,,Saccharopolyspora erythraea,,Saccharopolyspora,,Pseudonocardiaceae,,Pseudonocardiales,,Actinobacteria,,Actinobacteria,,,,Bacteria
P11875	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P12042	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P12043	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P12046	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P12048	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P12425	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P12464	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P12669	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P12758	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P12784	1063,,Rhodobacter sphaeroides,,,,Rhodobacter,,Rhodobacteraceae,,Rhodobacterales,,Alphaproteobacteria,,Proteobacteria,,,,Bacteria
P12873	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P12875	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P12877	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P12879	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P12975	1111708,,Synechocystis sp. PCC 6803 substr. Kazusa,,Synechocystis sp. PCC 6803,,Synechocystis,,Merismopediaceae,,Synechococcales,,,,Cyanobacteria,,,,Bacteria
P13024	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P13029	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P13035	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P13039	83333,,Escherichia coli K-12,,Escherichia coli,,Escherichia,,Enterobacteriaceae,,Enterobacterales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
P13128	169963,,Listeria monocytogenes EGD-e,,Listeria monocytogenes,,Listeria,,Listeriaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P13243	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P13267	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P13484	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P13485	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P13714	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P13799	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P13800	224308,,Bacillus subtilis subsp. subtilis str. 168,,Bacillus subtilis,,Bacillus,,Bacillaceae,,Bacillales,,Bacilli,,Firmicutes,,,,Bacteria
P13927	243273,,Mycoplasma genitalium G37,,Mycoplasma genitalium,,Mycoplasma,,Mycoplasmataceae,,Mycoplasmatales,,Mollicutes,,Tenericutes,,,,Bacteria
P13981	208964,,Pseudomonas aeruginosa PAO1,,Pseudomonas aeruginosa,,Pseudomonas,,Pseudomonadaceae,,Pseudomonadales,,Gammaproteobacteria,,Proteobacteria,,,,Bacteria
